"time","player_uuid","player_name","shop_uuid","shop_type","shop_world","shop_x","shop_y","shop_z","shop_owner_uuid","shop_owner_name","item1_type","item1_amount","item1_metadata","item2_type","item2_amount","item2_metadata","result_item_type","result_item_amount","result_item_metadata","trade_count"
"12:59:09","72fc6445-949a-4f41-bfb8-0f4caff30636","makjus","162c477e-a3cb-4432-8c3d-44e61184542e","trade","gmgame","-255","72","23","6c2714cf-086a-4a77-8abb-4e407a6a9c26","Quilstin","DEEPSLATE_DIAMOND_ORE","4","{v: 3465}","","","","BEACON","1","{v: 3465}","1"
"12:59:55","e213ba3b-8dc6-4963-8dcc-1ce28c590f9c","SoftPanda3","0717e10c-6680-4306-883d-fef5074e7bd0","trade","gmgame","-213","69","-93","7f7763ac-5fba-439e-acaa-b8b8a05ea4fa","prestig9110","DEEPSLATE_DIAMOND_ORE","18","{v: 3465}","","","","BLUE_SHULKER_BOX","1","{v: 3465, meta: {==: ItemMeta, meta-type: TILE_ENTITY, display-name: '{""extra"":[{""bold"":false,""italic"":false,""underlined"":false,""strikethrough"":false,""obfuscated"":false,""color"":""blue"",""text"":""Акация `Wooden_store™`""}],""text"":""""}', internal: H4sIAAAAAAAA/5XLOQ6CQAAF0A+Cwqi4getNrIzGwlp7MiLihGUSGBK9vYUmtv7+PQEIBPtCJ/mxMsq8LjLzYKsbolJVaVLLu9k2j7bI0zq+6qcP92TSshEANhacc6ENPiH8BZnIRMm40JkF96DbyuzwxRaDbQZ3GOww2GVwl8E9BnsM9hksGNxn8IDBQwYHDB4xeMzgCYOnDJ4xOGRwxOA5gxcMXjJ4xeD1Xxh4A2BsR4v+BAAA, blockMaterial: BLUE_SHULKER_BOX}}","1"
"12:59:59","e213ba3b-8dc6-4963-8dcc-1ce28c590f9c","SoftPanda3","0717e10c-6680-4306-883d-fef5074e7bd0","trade","gmgame","-213","69","-93","7f7763ac-5fba-439e-acaa-b8b8a05ea4fa","prestig9110","DEEPSLATE_DIAMOND_ORE","18","{v: 3465}","","","","BLUE_SHULKER_BOX","1","{v: 3465, meta: {==: ItemMeta, meta-type: TILE_ENTITY, display-name: '{""extra"":[{""bold"":false,""italic"":false,""underlined"":false,""strikethrough"":false,""obfuscated"":false,""color"":""blue"",""text"":""Мангровое дерево `Wooden_store™`""}],""text"":""""}', internal: H4sIAAAAAAAA/5XLOQ6CQAAF0A+CAu4LuN3EymgsrLUniCMShpkEBqO3t9DE1t+/FwABBjup0+KgTG5e5yTzYOdXhGWuRFolN7Op740sRBVf9NOHezSirAMAawvOSWqDT4h+oUxUVumHiKXOLLh73SizxZdbHLc53uK4w3GX422OdzjucdzneMDxLsd7HO9zfMDxIcdHHB9zfMLxKcdnHA85HnF8zvEFx5ccX/3JgTfyLzHRNAUAAA==, blockMaterial: BLUE_SHULKER_BOX}}","2"
"16:34:26","941bff3d-dae5-4dea-a049-34e18b57a15f","IoanFlu","0717e10c-6680-4306-883d-fef5074e7bd0","trade","gmgame","-213","69","-93","7f7763ac-5fba-439e-acaa-b8b8a05ea4fa","prestig9110","DEEPSLATE_DIAMOND_ORE","18","{v: 3465}","","","","BLUE_SHULKER_BOX","1","{v: 3465, meta: {==: ItemMeta, meta-type: TILE_ENTITY, display-name: '{""extra"":[{""bold"":false,""italic"":false,""underlined"":false,""strikethrough"":false,""obfuscated"":false,""color"":""blue"",""text"":""Мангровое дерево `Wooden_store™`""}],""text"":""""}', internal: H4sIAAAAAAAA/5XLOQ6CQAAF0A+CAu4LuN3EymgsrLUniCMShpkEBqO3t9DE1t+/FwABBjup0+KgTG5e5yTzYOdXhGWuRFolN7Op740sRBVf9NOHezSirAMAawvOSWqDT4h+oUxUVumHiKXOLLh73SizxZdbHLc53uK4w3GX422OdzjucdzneMDxLsd7HO9zfMDxIcdHHB9zfMLxKcdnHA85HnF8zvEFx5ccX/3JgTfyLzHRNAUAAA==, blockMaterial: BLUE_SHULKER_BOX}}","1"
"17:18:36","941bff3d-dae5-4dea-a049-34e18b57a15f","IoanFlu","0f549083-d389-49d2-9398-749eb8a73928","trade","gmgame","-201","65","-45","eff30a08-79fd-476e-b78c-ad8c4c5f7414","BlackPirat","DEEPSLATE_DIAMOND_ORE","64","{v: 3465}","","","","SHULKER_BOX","1","{v: 3465, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/5XLvQ6CMBQG0A8EBVT8i4Ov4mQ0Ds66EyhVGqCXQEnAp3fAhMHFu58TAAHCc0Eiv2qjTP+IXx5slWJfKi1FHT/NscnaIpd1lFDnw70ZWTYBgK0F516QwRAOY6BOpeot00hQVcnagnuhVpsTvsNiD5s9JuzhsIfLHlP2mLGHxx7+MHbjyEjLXlCZ/NiAYecMu2DYJcOGDLti2DXDbv6xwActB8+sjQMAAA==, blockMaterial: SHULKER_BOX}}","1"
"18:42:46","8a2fb035-8f09-4db5-af6d-f1da4e4d0588","porkaporka","6cfe0c53-49c3-459d-8cef-83e178053367","trade","gmgame","-363","78","106","941bff3d-dae5-4dea-a049-34e18b57a15f","IoanFlu","DEEPSLATE_DIAMOND_ORE","3","{v: 3465}","","","","HORN_CORAL_BLOCK","64","{v: 3465}","2"
