"time","player_uuid","player_name","shop_uuid","shop_type","shop_world","shop_x","shop_y","shop_z","shop_owner_uuid","shop_owner_name","item1_type","item1_amount","item1_metadata","item2_type","item2_amount","item2_metadata","result_item_type","result_item_amount","result_item_metadata","trade_count"
"08:57:08","83266e5e-22ef-413f-96db-5bb7a9adeeae","HuDreY","77fe2328-afe4-408a-9b17-3a3bd6c676bd","trade","gmgame","-342","84","122","7b28d325-5152-44ff-bacb-7ccea8562df8","Rasp1d","DEEPSLATE_DIAMOND_ORE","1","{v: 3105}","","","","HONEY_BOTTLE","1","{v: 3105, meta: {==: ItemMeta, meta-type: UNSPECIFIC, display-name: '{""text"":""{Чай} Индийский""}'}}","11"
"13:37:16","757454a9-17b6-4563-96ef-fddcd857f61d","Egorizik","f17b313f-051c-43fd-932d-26b786ed5bb8","trade","gmgame","-407","75","-38","8cff66bb-155b-4d11-acf2-ea954720ad4c","kermitik","DEEPSLATE_DIAMOND_ORE","1","{v: 3105}","","","","DRIED_KELP_BLOCK","64","{v: 3105}","3"
"13:38:12","757454a9-17b6-4563-96ef-fddcd857f61d","Egorizik","4d4b4122-72f9-4dce-9767-b1e0ed0048c9","trade","gmgame","-451","67","42","6e0b1201-33be-4bfc-a937-b3d112db6eef","ChancellorIkseew","DEEPSLATE_DIAMOND_ORE","1","{v: 3105}","","","","GOLDEN_APPLE","12","{v: 3105}","3"
"16:09:10","eea1f5d8-847e-4d60-9644-f88a9ddbf5c3","K0hNk_Yt","8d717d0d-ef61-4218-a230-f9bf7a5adb48","trade","gmgame","-292","85","-21","bd5694a8-239c-4b38-9a79-e3637f7e5084","Niksa_Viento","DEEPSLATE_DIAMOND_ORE","12","{v: 3105}","","","","RED_SHULKER_BOX","1","{v: 3105, meta: {==: ItemMeta, meta-type: TILE_ENTITY, display-name: '{""extra"":[{""bold"":false,""italic"":false,""underlined"":false,""strikethrough"":false,""obfuscated"":false,""color"":""#800008"",""text"":""Ракеты III. NMB™""}],""text"":""""}', internal: H4sIAAAAAAAA/63M2w7BQBhF4V1VdJzPpzdxJUQT19xLMWrS6iTTX/D2JCReYN+v9SlAobXK7Cnd5GLktY+TGkrmjOHN5Prk4ossius9S7U7HO0zRLAVfSsUgLmH8i6zgu8w/Q8X4/TDuvTgPq4WD8Ha3nNZKvgSJwph9AsKD5UoM8lV/A/48zyyVyJ7Ptkrk72A7FXIXpXs1cheSPYU2auTvQbZa5K9Ftlrk70O2euSvR7Z65O9Adkbkr0R2RuTvQnZm5K9GcsD3nSgKsuvCAAA, blockMaterial: RED_SHULKER_BOX}}","1"
"16:11:16","7e3ed6e5-8b51-4365-8347-535d060001a4","UTKNSS","5c4f4f4a-9420-48b7-9861-f0a907666d06","trade","gmgame","-392","74","72","e213ba3b-8dc6-4963-8dcc-1ce28c590f9c","SoftPanda3","DEEPSLATE_DIAMOND_ORE","1","{v: 3105}","","","","SPONGE","1","{v: 3105}","4"
"16:11:51","14406636-3b83-480a-a58a-e3acba4f9daa","Pure_VesseI","c8a1755e-3834-475f-9881-ed66af558129","trade","gmgame","-385","81","19","456163f7-bca4-4a3d-b4dd-39cbfab49e86","ytka_sorry_t9","DEEPSLATE_DIAMOND_ORE","64","{v: 3105}","","","","WRITABLE_BOOK","1","{v: 3105, meta: {==: ItemMeta, meta-type: BOOK, display-name: '{""text"":""Аренда кирки""}', pages: [""-=-=-=-=-=-=-=-=-=-\n     Аренда кирки\nНеобходимо заполнить места с \n\""___________\""\n-=-=-=-=-=-=-=-=-=-\nЯ ________________\n           (ник)\nберу кирку в \n__________________\nи должен вернуть в\n__________________\n          (время)"", ""Так же обязаюсь платить \n1.7500ар за утрату\n2.1000ар за изменение кирки\nОбязаюсь доплачивать по 10 ар при просрочке времени аренды кирки \n-=-=-=-=-=-=-=-=-=-\n      Обязательно\n      подписать и\n      Заплнить!!!!!!!!! ""]}}","1"
"16:30:40","7e3ed6e5-8b51-4365-8347-535d060001a4","UTKNSS","f17b313f-051c-43fd-932d-26b786ed5bb8","trade","gmgame","-407","75","-38","8cff66bb-155b-4d11-acf2-ea954720ad4c","kermitik","DEEPSLATE_DIAMOND_ORE","10","{v: 3105}","","","","RED_SHULKER_BOX","1","{v: 3105, meta: {==: ItemMeta, meta-type: TILE_ENTITY, display-name: '{""text"":""Ракеты III""}', internal: H4sIAAAAAAAA/63M2w7BQBhF4V1VdJzPpzdxJUQT19xLMWrS6iTTX/D2JCReYN+uZH0KUGitMntKN7kYee3jpIaSOWN4M7k+ufgii+J6z1LtDkf7DBFsRd8KBWDuobzLrOA7TP/DxTj9sC49uI+rRcGXOFEIo18vPFSizCRX8QEPwdrec1ni53lkr0T2fLJXJnsB2auQvSrZq5G9kOwpslcnew2y1yR7LbLXJnsdstclez2y1yd7A7I3JHsjsjcmexOyNyV7M5YHvAHNwI8/rwgAAA==, blockMaterial: RED_SHULKER_BOX}}","1"
"16:33:57","eea1f5d8-847e-4d60-9644-f88a9ddbf5c3","K0hNk_Yt","82cc6d74-59dc-4cf5-9379-156ee10bdc86","trade","gmgame","-180","67","-31","0ad668f3-dac3-4741-878a-5e57193f7eda","SolyankaXD","DEEPSLATE_DIAMOND_ORE","6","{v: 3105}","","","","ORANGE_SHULKER_BOX","1","{v: 3105, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/43Lyw7BUBQF0N1qaS+qHvX8EyMhBsbMpapo+rjJ7WnC3xuQGNrztRSgEGwLneT7SjJ5neK7Bzu7IiqzKk1MfJN1/WiKPDXni376cA+SlrUCsLLgHAst+ITwF5LYGC0W3J1uKtngCy0W2ixssdBhocvCNgs7LPRY6LNQsbDLwh4L+ywMWDhgYcjCIQtHLByzcMLCiIVTFs5YOGfhgoXLvxB4A7VZQauSBAAA, blockMaterial: ORANGE_SHULKER_BOX}}","1"
"16:34:46","7e3ed6e5-8b51-4365-8347-535d060001a4","UTKNSS","82cc6d74-59dc-4cf5-9379-156ee10bdc86","trade","gmgame","-180","67","-31","0ad668f3-dac3-4741-878a-5e57193f7eda","SolyankaXD","DEEPSLATE_DIAMOND_ORE","19","{v: 3105}","","","","MAGENTA_SHULKER_BOX","1","{v: 3105, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/5XLuQ6CQBQF0AeCwrgviMufWBmNhbX2BGFEwjCTDI9E/95CE1tvf44gEjQ6KJNVJ80lv65pEZBb5hTVpZaZTe+8ax6tqqRNbuYZkn9mWTeCiLYOeRdlmD4h/oXCqFzqJEutNeyQfzSt5j19vQN6F/Qd0Hug90HfBX0P9AHoQ9AL0PdBPwD9EPQj0I9BPwH9FPQz0M9BvwB9BPol6GPQr0C/Bv3mX0/0BucW5upPBQAA, blockMaterial: MAGENTA_SHULKER_BOX}}","1"
"19:16:53","ea8690fe-768a-48f8-a12a-bf243fc63cec","4lpha404","8b068912-15a9-400d-b412-d4c2bc57fdd4","trade","gmgame","-337","84","-37","bd5694a8-239c-4b38-9a79-e3637f7e5084","Niksa_Viento","DEEPSLATE_DIAMOND_ORE","2","{v: 3105}","","","","BLUE_ORCHID","32","{v: 3105}","1"
