"time","player_uuid","player_name","shop_uuid","shop_type","shop_world","shop_x","shop_y","shop_z","shop_owner_uuid","shop_owner_name","item1_type","item1_amount","item1_metadata","item2_type","item2_amount","item2_metadata","result_item_type","result_item_amount","result_item_metadata","trade_count"
"14:46:04","bae715aa-5505-401f-96db-d748ed00217a","Cytrynid","bd776fc6-fd01-4253-a4eb-01e5c3a6a700","trade","gmgame","-227","72","-13","e213ba3b-8dc6-4963-8dcc-1ce28c590f9c","SoftPanda3","SHULKER_BOX","1","{v: 3955, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/53LSw6CMACE4RGKQlV8oOLjDFzAlVepBZNGaA3Uhbe3rtia2c2fzCcBifLeOv2sGuuN/1TadS9nQwwZis7YRvfq4a/aWa9C9RLAJYYYWufDDF4Y33QpIlMjH8GgbB0j0e5tf78bMKIJgyIGxQwSDEoYNGXQjEEpgzIGSQbNGbRg0JJBOYNWDFozaMOgLYMKBu0YtGfQgUElg44MOjHo/D8Cvnn3HrrRBQAA, blockMaterial: SHULKER_BOX}}","","","","SHULKER_BOX","1","{v: 3955, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/0XLMQ7CMAxG4R9apJK1AyMn6AW4TBUcV7JI7CpxB25POrG9N3wBCHi8s9FnYXXx70JWdtM+7Y65iDLVuPmLTD32qwHAZcDYsnnP7kdxLhOukvD8g8S8txyd1ySxmKbVKg+4kR16wunEPwGRUI6AAAAA, blockMaterial: SHULKER_BOX}}","8"
"14:46:18","bae715aa-5505-401f-96db-d748ed00217a","Cytrynid","3a8e6cb1-eb23-4d51-a536-bae5f0e80aa9","trade","gmgame","-223","72","-13","e213ba3b-8dc6-4963-8dcc-1ce28c590f9c","SoftPanda3","SHULKER_BOX","1","{v: 3955, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/53LSw6CMACE4RGKQlV8oOLjDFzAlVepBZNGaA3Uhbe3rtia2c2fzCcBifLeOv2sGuuN/1TadS9nQwwZis7YRvfq4a/aWa9C9RLAJYYYWufDDF4Y33QpIlMjH8GgbB0j0e5tf78bMKIJgyIGxQwSDEoYNGXQjEEpgzIGSQbNGbRg0JJBOYNWDFozaMOgLYMKBu0YtGfQgUElg44MOjHo/D8Cvnn3HrrRBQAA, blockMaterial: SHULKER_BOX}}","","","","SHULKER_BOX","1","{v: 3955, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/0XLMQ7CMAxG4R9apJK1AyMn6AW4TBUcV7JI7CpxB25POrG9N3wBCHi8s9FnYXXx70JWdtM+7Y65iDLVuPmLTD32qwHAZcDYsnnP7kdxLhOukvD8g8S8txyd1ySxmKbVKg+4kR16wunEPwGRUI6AAAAA, blockMaterial: SHULKER_BOX}}","9"
"14:47:09","bae715aa-5505-401f-96db-d748ed00217a","Cytrynid","3a8e6cb1-eb23-4d51-a536-bae5f0e80aa9","trade","gmgame","-223","72","-13","e213ba3b-8dc6-4963-8dcc-1ce28c590f9c","SoftPanda3","SHULKER_BOX","1","{v: 3955, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/53LSw6CMACE4RGKQlV8oOLjDFzAlVepBZNGaA3Uhbe3rtia2c2fzCcBifLeOv2sGuuN/1TadS9nQwwZis7YRvfq4a/aWa9C9RLAJYYYWufDDF4Y33QpIlMjH8GgbB0j0e5tf78bMKIJgyIGxQwSDEoYNGXQjEEpgzIGSQbNGbRg0JJBOYNWDFozaMOgLYMKBu0YtGfQgUElg44MOjHo/D8Cvnn3HrrRBQAA, blockMaterial: SHULKER_BOX}}","","","","SHULKER_BOX","1","{v: 3955, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/0XLMQ7CMAxG4R9apJK1AyMn6AW4TBUcV7JI7CpxB25POrG9N3wBCHi8s9FnYXXx70JWdtM+7Y65iDLVuPmLTD32qwHAZcDYsnnP7kdxLhOukvD8g8S8txyd1ySxmKbVKg+4kR16wunEPwGRUI6AAAAA, blockMaterial: SHULKER_BOX}}","1"
"19:59:14","52e62b5f-f20c-464e-a722-22c064fbe049","_Kerubifi_","025dc1b1-8e66-4647-b3c5-0218fcb01d7c","trade","gmgame","-265","95","10","7f7763ac-5fba-439e-acaa-b8b8a05ea4fa","prestig9110","DEEPSLATE_DIAMOND_ORE","12","{v: 3955}","","","","CYAN_SHULKER_BOX","1","{v: 3955, meta: {==: ItemMeta, meta-type: TILE_ENTITY, display-name: '{""text"":"""",""extra"":[{""text"":""Бирюзовый краситель"",""obfuscated"":false,""italic"":false,""underlined"":false,""strikethrough"":false,""color"":""#1C7C7D"",""bold"":false}]}', internal: H4sIAAAAAAAA/53LSw6CMACE4ZGHQn2Dio8zcAFX3sRgqUkjtAbqgttbV7p1dvMn8wlAoLg1Vj5KZZx2Qylt+7TGR58ib7VRsqvu7iytcZWvTgA4hYj6xjo/vY+0U22CQNfIfsBQmWs9qBCxtC/z+V6ALxyxMGBhyMKIhTELxyycsDBhYcpCwcIpC2csnLNwwcIlC1csXLMwY2HOwg0LtyzcsbBg4Z6FBxYe/4PAGzEnWIs9BgAA, blockMaterial: CYAN_SHULKER_BOX}}","1"
"19:59:19","52e62b5f-f20c-464e-a722-22c064fbe049","_Kerubifi_","025dc1b1-8e66-4647-b3c5-0218fcb01d7c","trade","gmgame","-265","95","10","7f7763ac-5fba-439e-acaa-b8b8a05ea4fa","prestig9110","DEEPSLATE_DIAMOND_ORE","12","{v: 3955}","","","","LIGHT_BLUE_SHULKER_BOX","1","{v: 3955, meta: {==: ItemMeta, meta-type: TILE_ENTITY, display-name: '{""text"":"""",""extra"":[{""text"":""Голубой краситель"",""obfuscated"":false,""italic"":false,""underlined"":false,""strikethrough"":false,""color"":""#327DA0"",""bold"":false}]}', internal: H4sIAAAAAAAA/6XLOxKCMBhF4V8eCvGBigrqGtiAlTthIETNGBIHQsHujRW9tzun+BgRo6xWhr8Loa20Y8FN+zHaTR9T2koteFc97I0bbSt3HSOiq09Br4x16XwgrWgj8mRD+QSUfL5sWatBlM0ofAq5GfRP3IkmPsO4h3Ef4wHGQ4zPMb7AeITxGOMM40uMrzC+xvgG4wnGtxjfYXyP8RTjB4wfMX7CeIbxHONnjF/+4URf6RRZ198GAAA=, blockMaterial: LIGHT_BLUE_SHULKER_BOX}}","1"
"19:59:24","52e62b5f-f20c-464e-a722-22c064fbe049","_Kerubifi_","025dc1b1-8e66-4647-b3c5-0218fcb01d7c","trade","gmgame","-265","95","10","7f7763ac-5fba-439e-acaa-b8b8a05ea4fa","prestig9110","DEEPSLATE_DIAMOND_ORE","12","{v: 3955}","","","","BLUE_SHULKER_BOX","1","{v: 3955, meta: {==: ItemMeta, meta-type: TILE_ENTITY, display-name: '{""text"":"""",""extra"":[{""text"":""Синий краситель"",""obfuscated"":false,""italic"":false,""underlined"":false,""strikethrough"":false,""color"":""#2A52BE"",""bold"":false}]}', internal: H4sIAAAAAAAA/53LSw6CMACE4ZGHQn2Dio8zcAFX3sRAqUkjtAbKgtuLK9bObv5kPgEIZGVt5TtXxmk35NI2H2vG6GKkjTZKtsXL3aU1rhirFQBuPoKutm6cow+0U00ET1dIJlDWvXpWg/IRStub3/cBTHDGQo+FPgsDFoYsnLNwwcKIhTELBQuXLFyxcM3CDQu3LNyxcM/ChIUpCw8sPLLwxMKMhWcWXlh4/Q8CXxZ+P+c9BgAA, blockMaterial: BLUE_SHULKER_BOX}}","1"
"22:38:20","52e62b5f-f20c-464e-a722-22c064fbe049","_Kerubifi_","025dc1b1-8e66-4647-b3c5-0218fcb01d7c","trade","gmgame","-265","95","10","7f7763ac-5fba-439e-acaa-b8b8a05ea4fa","prestig9110","DEEPSLATE_DIAMOND_ORE","12","{v: 3955}","","","","LIGHT_BLUE_SHULKER_BOX","1","{v: 3955, meta: {==: ItemMeta, meta-type: TILE_ENTITY, display-name: '{""text"":"""",""extra"":[{""text"":""Голубой краситель"",""obfuscated"":false,""italic"":false,""underlined"":false,""strikethrough"":false,""color"":""#327DA0"",""bold"":false}]}', internal: H4sIAAAAAAAA/6XLOxKCMBhF4V8eCvGBigrqGtiAlTthIETNGBIHQsHujRW9tzun+BgRo6xWhr8Loa20Y8FN+zHaTR9T2koteFc97I0bbSt3HSOiq09Br4x16XwgrWgj8mRD+QSUfL5sWatBlM0ofAq5GfRP3IkmPsO4h3Ef4wHGQ4zPMb7AeITxGOMM40uMrzC+xvgG4wnGtxjfYXyP8RTjB4wfMX7CeIbxHONnjF/+4URf6RRZ198GAAA=, blockMaterial: LIGHT_BLUE_SHULKER_BOX}}","1"
"22:38:23","52e62b5f-f20c-464e-a722-22c064fbe049","_Kerubifi_","025dc1b1-8e66-4647-b3c5-0218fcb01d7c","trade","gmgame","-265","95","10","7f7763ac-5fba-439e-acaa-b8b8a05ea4fa","prestig9110","DEEPSLATE_DIAMOND_ORE","12","{v: 3955}","","","","BLUE_SHULKER_BOX","1","{v: 3955, meta: {==: ItemMeta, meta-type: TILE_ENTITY, display-name: '{""text"":"""",""extra"":[{""text"":""Синий краситель"",""obfuscated"":false,""italic"":false,""underlined"":false,""strikethrough"":false,""color"":""#2A52BE"",""bold"":false}]}', internal: H4sIAAAAAAAA/53LSw6CMACE4ZGHQn2Dio8zcAFX3sRAqUkjtAbKgtuLK9bObv5kPgEIZGVt5TtXxmk35NI2H2vG6GKkjTZKtsXL3aU1rhirFQBuPoKutm6cow+0U00ET1dIJlDWvXpWg/IRStub3/cBTHDGQo+FPgsDFoYsnLNwwcKIhTELBQuXLFyxcM3CDQu3LNyxcM/ChIUpCw8sPLLwxMKMhWcWXlh4/Q8CXxZ+P+c9BgAA, blockMaterial: BLUE_SHULKER_BOX}}","1"
