"time","player_uuid","player_name","shop_uuid","shop_type","shop_world","shop_x","shop_y","shop_z","shop_owner_uuid","shop_owner_name","item1_type","item1_amount","item1_metadata","item2_type","item2_amount","item2_metadata","result_item_type","result_item_amount","result_item_metadata","trade_count"
"10:56:55","93d633d5-997f-4932-924b-32342fe6abe1","pudjhukaet","932dbbde-09a3-4dd2-ba6d-5a3d03899730","trade","gmgame","-359","78","80","1d7e6b4c-3b1e-44dd-8dcf-db01392192e4","Rediska_","DEEPSLATE_DIAMOND_ORE","6","{v: 3955}","","","","SILENCE_ARMOR_TRIM_SMITHING_TEMPLATE","1","{v: 3955}","1"
"15:00:10","e213ba3b-8dc6-4963-8dcc-1ce28c590f9c","SoftPanda3","811e2714-e3de-4381-bec2-2b554bf4b172","trade","gmgame","-198","84","53","7ec8b565-2af1-461d-9091-96ff72d32dd5","IronCAT_","DEEPSLATE_DIAMOND_ORE","8","{v: 3955}","","","","SHULKER_BOX","1","{v: 3955, meta: {==: ItemMeta, meta-type: TILE_ENTITY, display-name: '""Огнестойкость на 8 мин.""', internal: H4sIAAAAAAAA/83OWw6CMBAF0IugYn2/X4k7cANuhmCtphE6BOqHuxfiB4kb8P51OndmjgIUttdM9PNsnLf+fdaSF+LqohpgmVtndJne/UWL82ldlQrAMURUZeLrZz0fWW/yGB17w6wdKMRbcSG6Wl6uSQYKql2usP/NJs2Nphej9/3Bqc1k4h7J3ZYmKU1lK586bZr7LSXgoXR4KCEPJeKhdHkoPR5Kn4cS81AGPBTFQxnyUEY8lDEPZcJDmfJQZjyUOQ9lwUNZ8lBWPJQ1D2XDQ9nyUHY8lD0P5fBvCvABiZnNUuMOAAA=, blockMaterial: SHULKER_BOX}}","1"
"20:06:29","e213ba3b-8dc6-4963-8dcc-1ce28c590f9c","SoftPanda3","811e2714-e3de-4381-bec2-2b554bf4b172","trade","gmgame","-198","84","53","7ec8b565-2af1-461d-9091-96ff72d32dd5","IronCAT_","DEEPSLATE_DIAMOND_ORE","8","{v: 3955}","","","","SHULKER_BOX","1","{v: 3955, meta: {==: ItemMeta, meta-type: TILE_ENTITY, display-name: '""Огнестойкость на 8 мин.""', internal: H4sIAAAAAAAA/83OWw6CMBAF0IugYn2/X4k7cANuhmCtphE6BOqHuxfiB4kb8P51OndmjgIUttdM9PNsnLf+fdaSF+LqohpgmVtndJne/UWL82ldlQrAMURUZeLrZz0fWW/yGB17w6wdKMRbcSG6Wl6uSQYKql2usP/NJs2Nphej9/3Bqc1k4h7J3ZYmKU1lK586bZr7LSXgoXR4KCEPJeKhdHkoPR5Kn4cS81AGPBTFQxnyUEY8lDEPZcJDmfJQZjyUOQ9lwUNZ8lBWPJQ1D2XDQ9nyUHY8lD0P5fBvCvABiZnNUuMOAAA=, blockMaterial: SHULKER_BOX}}","3"
