"time","player_uuid","player_name","shop_uuid","shop_type","shop_world","shop_x","shop_y","shop_z","shop_owner_uuid","shop_owner_name","item1_type","item1_amount","item1_metadata","item2_type","item2_amount","item2_metadata","result_item_type","result_item_amount","result_item_metadata","trade_count"
"12:10:15","420c13fb-edda-4782-a601-f6ea0316dea7","Awan_Weller","bd776fc6-fd01-4253-a4eb-01e5c3a6a700","trade","gmgame","-227","72","-13","e213ba3b-8dc6-4963-8dcc-1ce28c590f9c","SoftPanda3","SHULKER_BOX","1","{v: 3120, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/43Luw6CMAAF0AtShar4xOefOBmNg7PuBqEqAdoESqJ/76CDm3c/RwIS4a4wSX7QNrOvc3z34WYpojLTKqnim93Uj6bIVXW5mmcAcbSqrCWAtQPvVBgLB2JvGm23nxn+zFin+DKHYy7HWhzzOCY41uZYh2M+xwKOSY51OdbjWJ9jIccGHBtybMSxMccmHJtyLOLYjGNzji04tuTY6g8D3pyUlOhcBAAA, blockMaterial: SHULKER_BOX}}","","","","SHULKER_BOX","1","{v: 3120, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/0XLsQ6CMBQF0FsDCXZgc/Y/HCEOzLg3lT6loe0j7SORvzfEwbMfDWi0XeBpuSfxsj/su8HJO1yiTzRl+5JbmbewUDZP/pxRD0KxaABKoRoDC37h+g+OaC3BChnnbeTkDGdSqHvekhz1C3Ivc5h3AAAA, blockMaterial: SHULKER_BOX}}","2"
"12:22:34","420c13fb-edda-4782-a601-f6ea0316dea7","Awan_Weller","bd776fc6-fd01-4253-a4eb-01e5c3a6a700","trade","gmgame","-227","72","-13","e213ba3b-8dc6-4963-8dcc-1ce28c590f9c","SoftPanda3","SHULKER_BOX","1","{v: 3120, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/43Luw6CMAAF0AtShar4xOefOBmNg7PuBqEqAdoESqJ/76CDm3c/RwIS4a4wSX7QNrOvc3z34WYpojLTKqnim93Uj6bIVXW5mmcAcbSqrCWAtQPvVBgLB2JvGm23nxn+zFin+DKHYy7HWhzzOCY41uZYh2M+xwKOSY51OdbjWJ9jIccGHBtybMSxMccmHJtyLOLYjGNzji04tuTY6g8D3pyUlOhcBAAA, blockMaterial: SHULKER_BOX}}","","","","SHULKER_BOX","1","{v: 3120, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/0XLsQ6CMBQF0FsDCXZgc/Y/HCEOzLg3lT6loe0j7SORvzfEwbMfDWi0XeBpuSfxsj/su8HJO1yiTzRl+5JbmbewUDZP/pxRD0KxaABKoRoDC37h+g+OaC3BChnnbeTkDGdSqHvekhz1C3Ivc5h3AAAA, blockMaterial: SHULKER_BOX}}","2"
"12:43:21","420c13fb-edda-4782-a601-f6ea0316dea7","Awan_Weller","bd776fc6-fd01-4253-a4eb-01e5c3a6a700","trade","gmgame","-227","72","-13","e213ba3b-8dc6-4963-8dcc-1ce28c590f9c","SoftPanda3","SHULKER_BOX","1","{v: 3120, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/43Luw6CMAAF0AtShar4xOefOBmNg7PuBqEqAdoESqJ/76CDm3c/RwIS4a4wSX7QNrOvc3z34WYpojLTKqnim93Uj6bIVXW5mmcAcbSqrCWAtQPvVBgLB2JvGm23nxn+zFin+DKHYy7HWhzzOCY41uZYh2M+xwKOSY51OdbjWJ9jIccGHBtybMSxMccmHJtyLOLYjGNzji04tuTY6g8D3pyUlOhcBAAA, blockMaterial: SHULKER_BOX}}","","","","SHULKER_BOX","1","{v: 3120, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/0XLsQ6CMBQF0FsDCXZgc/Y/HCEOzLg3lT6loe0j7SORvzfEwbMfDWi0XeBpuSfxsj/su8HJO1yiTzRl+5JbmbewUDZP/pxRD0KxaABKoRoDC37h+g+OaC3BChnnbeTkDGdSqHvekhz1C3Ivc5h3AAAA, blockMaterial: SHULKER_BOX}}","3"
"12:45:50","534fce2b-a5b4-4531-9863-db89684349ee","Ubivets","266c24e3-ec6a-43ff-8e10-328d76cd958a","trade","gmgame","-262","80","50","5c2a9f11-1382-4453-950e-3023a2051a0b","_BaXy_","DEEPSLATE_DIAMOND_ORE","15","{v: 3120}","","","","LIME_SHULKER_BOX","1","{v: 3120, meta: {==: ItemMeta, meta-type: TILE_ENTITY, display-name: '{""extra"":[{""bold"":true,""italic"":false,""underlined"":false,""strikethrough"":false,""obfuscated"":false,""color"":""dark_green"",""text"":""▕""},{""bold"":false,""italic"":false,""text"":"" ""},{""italic"":false,""color"":""dark_green"",""text"":""Изумруды ""},{""bold"":true,""italic"":false,""color"":""dark_green"",""text"":""▕ ""},{""bold"":true,""italic"":false,""color"":""green"",""text"":""BaXyEmerald""},{""bold"":false,""italic"":false,""color"":""green"",""text"":""™""}],""text"":""""}', internal: H4sIAAAAAAAA/5XMuQ6CQABF0QeCwqi4Ii5/YmU0FtbaE5ZRCQMkMCT698ZoYuvrz70CEPD2qkryY6kz/bxENwdmlsIvslImdXTV2+beqlzWYVw9XNgnLYtGANgYsM6q0vgEwS+QhawjlYbx+2vAPlRtqXf4eoP0Juk7pLdIb5O+S/oe6R3Su6QXpO+TfkD6Iek90o9IPyb9hPRT0s9IPye9T/oF6QPSL0m/Iv36Xw+8AFga3WRPBQAA, blockMaterial: LIME_SHULKER_BOX}}","2"
"12:45:57","534fce2b-a5b4-4531-9863-db89684349ee","Ubivets","266c24e3-ec6a-43ff-8e10-328d76cd958a","trade","gmgame","-262","80","50","5c2a9f11-1382-4453-950e-3023a2051a0b","_BaXy_","DEEPSLATE_DIAMOND_ORE","15","{v: 3120}","","","","YELLOW_SHULKER_BOX","1","{v: 3120, meta: {==: ItemMeta, meta-type: TILE_ENTITY, display-name: '{""extra"":[{""bold"":true,""italic"":false,""underlined"":false,""strikethrough"":false,""obfuscated"":false,""color"":""yellow"",""text"":""▕""},{""bold"":false,""italic"":false,""text"":"" ""},{""italic"":false,""color"":""yellow"",""text"":""Светокамень ""},{""bold"":true,""italic"":false,""color"":""yellow"",""text"":""▕ ""},{""bold"":true,""italic"":false,""color"":""green"",""text"":""BaXyEmerald""},{""bold"":false,""italic"":false,""color"":""green"",""text"":""™""}],""text"":""""}', internal: H4sIAAAAAAAA/5XLTROBQAAG4LcUtchH8vlPnAzj4MzdJCtNWztT2+DfOzDj6r0/jwAEgq3SSb4vTWZepzj1YGdXREVWyqSKb2Zd3xuVy+p80U8f7sHIohYAVhaco9IGnxD+Qqr0oza6lBbcnW5Ks8HXWoS1CdsirENYl7BtwnYI6xHWJ6wgbJewPcL2CRsQdkDYIWFHhB0TNiTshLARYaeEnRF2TtgFYZf/WOANbW1c3uMEAAA=, blockMaterial: YELLOW_SHULKER_BOX}}","1"
"12:47:18","534fce2b-a5b4-4531-9863-db89684349ee","Ubivets","d474c95c-ab1b-472e-a93d-ed7b3cffd90d","trade","gmgame","-277","72","21","ad25da80-6c4e-36f6-8c5e-2e582d8a6a07","Pro100Antoxa","DEEPSLATE_DIAMOND_ORE","8","{v: 3120}","","","","SHULKER_BOX","1","{v: 3120, meta: {==: ItemMeta, meta-type: TILE_ENTITY, display-name: '{""text"":""Стекло""}', internal: H4sIAAAAAAAA/43Luw6CMAAF0AuCQlXwhc8/cTISB2fdDSIiodCElkT/3kETR+9+jgAEgr1UaXmoTWFe5yT3YBc3RFVRZ2mT3M1WP1pZZs3lqp4+3KPJKi0AbCw4J6kMPiH8hVwmWltwY9XWZoevs0hnk65DOod0Lum6pOuRziOdTzpBuj7pBqQbki4gXUi6EenGpJuQbkq6Geki0s1JtyDdknQr0q3/OeANvp2NlXcEAAA=, blockMaterial: SHULKER_BOX}}","1"
"13:00:41","fc648933-e981-41ca-add0-78c8ac3f3382","lus7","3212a103-390d-4250-98b0-62d5159aec95","trade","gmgame","-236","70","208","227622ed-5a18-45b0-868e-0c4fb54fb342","Vonderan","DEEPSLATE_DIAMOND_ORE","12","{v: 3120}","","","","NETHERITE_INGOT","1","{v: 3120}","3"
"13:01:00","fc648933-e981-41ca-add0-78c8ac3f3382","lus7","3212a103-390d-4250-98b0-62d5159aec95","trade","gmgame","-236","70","208","227622ed-5a18-45b0-868e-0c4fb54fb342","Vonderan","DEEPSLATE_DIAMOND_ORE","12","{v: 3120}","","","","NETHERITE_INGOT","1","{v: 3120}","1"
"14:27:29","fc648933-e981-41ca-add0-78c8ac3f3382","lus7","526a7f2b-c457-4ca3-98e2-5027fcbc97ed","trade","gmgame","-189","69","-92","e7fddd2d-6a2b-4d00-a247-687037f23d76","gerhugwsif","DEEPSLATE_DIAMOND_ORE","26","{v: 3120}","","","","DIAMOND_LEGGINGS","1","{v: 3120, meta: {==: ItemMeta, meta-type: UNSPECIFIC, display-name: '{""extra"":[{""text"":""Скоростные поножи""}],""text"":""""}', enchants: {MENDING: 1, PROTECTION_ENVIRONMENTAL: 4, SWIFT_SNEAK: 3, THORNS: 3, DURABILITY: 3}, repair-cost: 15}}","1"
"14:30:06","fc648933-e981-41ca-add0-78c8ac3f3382","lus7","574ab1b5-f6f2-455b-87a1-b1489ba42d96","trade","gmgame","-198","84","53","227622ed-5a18-45b0-868e-0c4fb54fb342","Vonderan","DEEPSLATE_DIAMOND_ORE","32","{v: 3120}","","","","ELYTRA","1","{v: 3120, meta: {==: ItemMeta, meta-type: UNSPECIFIC, display-name: '{""extra"":[{""bold"":false,""italic"":false,""underlined"":false,""strikethrough"":false,""obfuscated"":true,""color"":""dark_purple"",""text"":""iii ""},{""italic"":false,""underlined"":true,""obfuscated"":false,""color"":""light_purple"",""text"":""Шустрые полетайки""},{""italic"":false,""underlined"":false,""text"":"" ""},{""italic"":false,""obfuscated"":true,""color"":""dark_purple"",""text"":""iii""}],""text"":""""}', lore: ['{""extra"":[{""bold"":false,""italic"":false,""underlined"":false,""strikethrough"":false,""obfuscated"":false,""color"":""gold"",""text"":""VonderanShop, Кузнечный магазин""}],""text"":""""}'], enchants: {MENDING: 1, DURABILITY: 3}, repair-cost: 3}}","1"
