"time","player_uuid","player_name","shop_uuid","shop_type","shop_world","shop_x","shop_y","shop_z","shop_owner_uuid","shop_owner_name","item1_type","item1_amount","item1_metadata","item2_type","item2_amount","item2_metadata","result_item_type","result_item_amount","result_item_metadata","trade_count"
"14:38:49","757454a9-17b6-4563-96ef-fddcd857f61d","Egorizik","2f27433a-11cf-4339-83f2-81fd217fdea5","trade","gmgame","-344","82","-10","bd5694a8-239c-4b38-9a79-e3637f7e5084","Niksa_Viento","DEEPSLATE_DIAMOND_ORE","18","{v: 3337}","","","","ORANGE_SHULKER_BOX","1","{v: 3337, meta: {==: ItemMeta, meta-type: TILE_ENTITY, display-name: '{""extra"":[{""bold"":false,""italic"":false,""underlined"":false,""strikethrough"":false,""obfuscated"":false,""color"":""#993700"",""text"":""Акация. NMB™""}],""text"":""""}', internal: H4sIAAAAAAAA/5XLOQ6CQAAF0A+Cwqi4getNrIzGwlp7MiLihGUSGBK9vYUmtv7+PQEIBPtCJ/mxMsq8LjLzYKsbolJVaVLLu9k2j7bI0zq+6qcP92TSshEANhacc6ENPiH8BZnIRMm40JkF96DbyuzwxRaDbQZ3GOww2GVwl8E9BnsM9hksGNxn8IDBQwYHDB4xeMzgCYOnDJ4xOGRwxOA5gxcMXjJ4xeD1Xxh4A2BsR4v+BAAA, blockMaterial: ORANGE_SHULKER_BOX}}","1"
"19:26:06","f553cbaf-0a1a-4df6-810e-726d1f423d2b","Farateik","5c4f4f4a-9420-48b7-9861-f0a907666d06","trade","gmgame","-392","74","72","e213ba3b-8dc6-4963-8dcc-1ce28c590f9c","SoftPanda3","DEEPSLATE_DIAMOND_ORE","32","{v: 3337}","","","","ELYTRA","1","{v: 3337, meta: {==: ItemMeta, meta-type: UNSPECIFIC, enchants: {MENDING: 1, DURABILITY: 3}, repair-cost: 3}}","1"
"19:26:41","f553cbaf-0a1a-4df6-810e-726d1f423d2b","Farateik","5c4f4f4a-9420-48b7-9861-f0a907666d06","trade","gmgame","-392","74","72","e213ba3b-8dc6-4963-8dcc-1ce28c590f9c","SoftPanda3","DEEPSLATE_DIAMOND_ORE","12","{v: 3337}","","","","ENCHANTED_BOOK","1","{v: 3337, meta: {==: ItemMeta, meta-type: ENCHANTED, stored-enchants: {SWIFT_SNEAK: 3}}}","1"
