"time","player_uuid","player_name","shop_uuid","shop_type","shop_world","shop_x","shop_y","shop_z","shop_owner_uuid","shop_owner_name","item1_type","item1_amount","item1_metadata","item2_type","item2_amount","item2_metadata","result_item_type","result_item_amount","result_item_metadata","trade_count"
"01:23:03","dad1e02f-7fd7-499c-9e08-0baead1871cb","Vetlk","811e2714-e3de-4381-bec2-2b554bf4b172","trade","gmgame","-198","84","53","7ec8b565-2af1-461d-9091-96ff72d32dd5","IronCAT_","DIAMOND","3","{v: 3955}","","","","DEEPSLATE_DIAMOND_ORE","1","{v: 3955}","21"
"03:02:09","0c032f19-911f-44b6-8e43-b988da28a678","_Quicks_","aeb4f44d-e3dd-4fde-9704-2c463f9d26a4","trade","gmgame","-267","95","10","7f7763ac-5fba-439e-acaa-b8b8a05ea4fa","prestig9110","SHULKER_BOX","1","{v: 3955, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/53LSw6CMACE4RGKQlV8oOLjDFzAlVepBZNGaA3Uhbe3rtia2c2fzCcBifLeOv2sGuuN/1TadS9nQwwZis7YRvfq4a/aWa9C9RLAJYYYWufDDF4Y33QpIlMjH8GgbB0j0e5tf78bMKIJgyIGxQwSDEoYNGXQjEEpgzIGSQbNGbRg0JJBOYNWDFozaMOgLYMKBu0YtGfQgUElg44MOjHo/D8Cvnn3HrrRBQAA, blockMaterial: SHULKER_BOX}}","","","","SHULKER_BOX","1","{v: 3955, meta: {==: ItemMeta, meta-type: TILE_ENTITY, internal: H4sIAAAAAAAA/0XLMQ7CMAxG4R9apJK1AyMn6AW4TBUcV7JI7CpxB25POrG9N3wBCHi8s9FnYXXx70JWdtM+7Y65iDLVuPmLTD32qwHAZcDYsnnP7kdxLhOukvD8g8S8txyd1ySxmKbVKg+4kR16wunEPwGRUI6AAAAA, blockMaterial: SHULKER_BOX}}","1"
"20:47:58","bae715aa-5505-401f-96db-d748ed00217a","Cytrynid","8f6caebf-57c6-442b-95b2-a248b35b1676","trade","gmgame","-224","78","30","52e62b5f-f20c-464e-a722-22c064fbe049","_Kerubifi_","DEEPSLATE_DIAMOND_ORE","13","{v: 3955}","","","","DIAMOND_SHOVEL","1","{v: 3955, meta: {==: ItemMeta, meta-type: UNSPECIFIC, display-name: '{""text"":"""",""extra"":[{""text"":""Осторожная лопатка ⛏"",""obfuscated"":false,""italic"":false,""underlined"":false,""strikethrough"":false,""color"":""gold"",""bold"":false}]}', lore: ['{""text"":"""",""extra"":[{""text"":""Добывает блоки без их повреждения"",""obfuscated"":false,""italic"":false,""underlined"":false,""strikethrough"":false,""color"":""dark_gray"",""bold"":false}]}'], enchants: {'minecraft:efficiency': 5, 'minecraft:mending': 1, 'minecraft:silk_touch': 1, 'minecraft:unbreaking': 3}, repair-cost: 15}}","1"
"20:48:00","bae715aa-5505-401f-96db-d748ed00217a","Cytrynid","8f6caebf-57c6-442b-95b2-a248b35b1676","trade","gmgame","-224","78","30","52e62b5f-f20c-464e-a722-22c064fbe049","_Kerubifi_","DEEPSLATE_DIAMOND_ORE","12","{v: 3955}","","","","NETHERITE_INGOT","1","{v: 3955}","1"
"20:48:02","bae715aa-5505-401f-96db-d748ed00217a","Cytrynid","8f6caebf-57c6-442b-95b2-a248b35b1676","trade","gmgame","-224","78","30","52e62b5f-f20c-464e-a722-22c064fbe049","_Kerubifi_","DEEPSLATE_DIAMOND_ORE","6","{v: 3955}","","","","NETHERITE_UPGRADE_SMITHING_TEMPLATE","1","{v: 3955}","1"
